"listing_value","tweets_Name","tweets_Date","tweets_Retweets","tweets_Likes","tweets_Text","tweets_Replies","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Jan 9, 2011","91","13","Formal charges expected against #JaredLeeLoughner today in Arizona shooting, FBI director says. http://on.cnn.com/gQdAFq","","","","","1"
"","CNN Breaking News","Jan 9, 2011","193","9","Plane with 105 aboard crashes in #Iran, Iranian media reports. http://on.cnn.com/fZWqas","","","","","1"
"","CNN Breaking News","Jan 9, 2011","221","13","Rep. #Giffords ""able to communicate"" medical staff at Tucson hospital say. http://on.cnn.com/gQdAFq","","","","","1"
"","CNN Breaking News","Jan 9, 2011","258","25","20 people were shot Saturday at Arizona grocery store, police now say. Six were killed, 14 wounded. http://on.cnn.com/gQdAFq","","","","","1"
"","CNN Breaking News","Jan 9, 2011","58","20","Speaker Boehner has flags on House side of U.S. Capitol flown at half-staff. http://on.cnn.com/dOmjsb","","","","","1"
"","CNN Breaking News","Jan 9, 2011","193","9","Plane with 105 aboard crashes in #Iran, Iranian media reports. http://on.cnn.com/fZWqas","","","","","1"
"","CNN Breaking News","Jan 9, 2011","221","13","Rep. #Giffords ""able to communicate"" medical staff at Tucson hospital say. http://on.cnn.com/gQdAFq","","","","","1"
"","CNN Breaking News","Jan 9, 2011","258","25","20 people were shot Saturday at Arizona grocery store, police now say. Six were killed, 14 wounded. http://on.cnn.com/gQdAFq","","","","","1"
"","CNN Breaking News","Jan 9, 2011","58","20","Speaker Boehner has flags on House side of U.S. Capitol flown at half-staff. http://on.cnn.com/dOmjsb","","","","","1"
"","CNN Breaking News","Jan 9, 2011","88","15","#Baltimore #officer, civilian fatally shot and 4 wounded during disturbance at club, police say. http://on.cnn.com/hFhCIR","","","","","1"
"","CNN Breaking News","Jan 9, 2011","54","11","Search warrants issued on car, residence where suspect in #Arizona #shootings lived, source says. http://on.cnn.com/fjxnph","","","","","1"
"","CNN Breaking News","Jan 9, 2011","119","19","Authorities seek help identifying man in photo who is ""possibly associated"" with #Arizona mass shooting suspect http://on.cnn.com/f23Jik","","","","","1"
"","CNN Breaking News","Jan 9, 2011","198","15","Jets defeat Colts on last-second field goal in AFC wildcard playoff game http://on.cnn.com/e46n6O","","","","","1"
"","CNN Breaking News","Jan 9, 2011","113","15","""Person of interest"" sought in connection with #Arizona shootings, sheriff says http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 9, 2011","91","12","House postpones next week's legislation due to shooting, Majority Leader Cantor says http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 9, 2011","190","17","Officials not convinced Arizona shooting suspect acted alone, sheriff says http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 9, 2011","345","18","Defending Super Bowl champs New Orleans ousted from NFL playoffs by Seattle http://on.cnn.com/e3pIZX","","","","","1"
"","CNN Breaking News","Jan 9, 2011","101","11","Rep. #Giffords staffer Gabe Zimmerman among dead in shooting, her office says http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","158","16","Gun recovered after #Arizona shooting is 9 mm Glock, law enforcement source says http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","271","28","U.S. District Judge John Roll among dead in #Arizona shooting, Obama says http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","197","19","Law enforcement sources ID suspect in Arizona shooting as Jared Lee Loughner, 22 http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","471","24","9-year-old among 6 killed in shooting at Rep. #Giffords political event http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","100","13","Authorities recover handgun after shooting of Rep. #Giffords, 17 others http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","560","26","Rep. Giffords out of surgery; doctors ""optimistic about her recovery"" http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","462","15","Sheriff: Six dead among 18 people shot at Rep. Giffords event in Tucson. Arizona http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","232","31","Capitol Police: Suspect in shooting of Rep. #Giffords, 11 others in custody http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","114","11","Store employee tells CNN he heard ""15-20 gunshots"" in lot where #Giffords was hit http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","332","17","Hospital spokeswoman says Arizona Rep. Giffords is in surgery http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","602","19","U.S. Rep. Gabrielle Giffords among at least 12 people shot at Tucson, Arizona, grocery store, source tells CNN. http://on.cnn.com/eaHJry","1","","","","1"
"","CNN Breaking News","Jan 8, 2011","423","18","Arizona Congresswoman Gabrielle Giffords shot at grocery store in Tucson, according to Tucson Citizen. http://on.cnn.com/fEaFYI","","","","","1"
"","CNN Breaking News","Jan 8, 2011","210","21","Several people shot at grocery store in Tucson, Arizona, according to Pima County Sheriff's Department. http://on.cnn.com/eaHJry","","","","","1"
"","CNN Breaking News","Jan 8, 2011","97","17","N. Korea seeks ""unconditional"" restart of talks with South, state media report http://on.cnn.com/eOfneJ","","","","","1"
"","CNN Breaking News","Jan 7, 2011","201","22","18 ground zero construction workers split $250,000 lottery winnings http://on.cnn.com/dQC7A8","","","","","1"
"","CNN Breaking News","Jan 7, 2011","43","10","Police: Mail that ignited in D.C. ""similar in nature"" to 2 found Thursday in Md. http://on.cnn.com/eZztgX","","","","","1"
"","CNN Breaking News","Jan 7, 2011","46","9","U.S. has returned Gitmo detainee to Algeria despite claims he could be killed http://on.cnn.com/fBiN1H","","","","","1"
"","CNN Breaking News","Jan 7, 2011","56","8","Official: Mail that ignited in D.C. addressed to #HomelandSecurity chief #Napolitano http://on.cnn.com/eZztgX","","","","","1"
"","CNN Breaking News","Jan 7, 2011","129","6","At least one envelope ignites at Washington, D.C. postal facility, police say http://on.cnn.com/hMa8pz","","","","","1"
"","CNN Breaking News","Jan 7, 2011","52","10","Obama chooses #GeneSperling as new head of economic council. http://on.cnn.com/hyD2LI","","","","","1"
"","CNN Breaking News","Jan 7, 2011","38","10","L.A. detectives identify two suspects in disabled rape case. http://on.cnn.com/e9P7fE","","","","","1"
"","CNN Breaking News","Jan 7, 2011","165","24","U.S. to propose less #fluoride in drinking water because of spotting on teeth. http://on.cnn.com/gzZG0Q","","","","","1"
"","CNN Breaking News","Jan 7, 2011","148","7","50 killed, hundreds left homeless in #SouthAfrica flooding. http://on.cnn.com/hxhhNK","","","","","1"
"","CNN Breaking News","Jan 7, 2011","82","12","Jailed Mississippi sisters freed for kidney donation. http://on.cnn.com/hjTfks","","","","","1"
"","CNN Breaking News","Jan 7, 2011","70","12","Suicide attack kills 17 in #Afghanistan. http://on.cnn.com/gHgNSo","","","","","1"
"","CNN Breaking News","Jan 7, 2011","59","15","Prosecutors to question girlfriend of Michael #Jackson's doctor http://on.cnn.com/gztihu","","","","","1"
"","CNN Breaking News","Jan 7, 2011","176","35","Ohio man admits killing girlfriend, her son, her friend and hiding bodies in tree http://on.cnn.com/ggCshT","","","","","1"
"","CNN Breaking News","Jan 7, 2011","422","48","London terror threat level raised to ""severe,"" British security source says http://on.cnn.com/ekEcgZ","","","","","1"
"","CNN Breaking News","Jan 6, 2011","86","10","Washington state couple claim half of $380 million #MegaMillions jackpot http://on.cnn.com/hJDFub","","","","","1"
"","CNN Breaking News","Jan 6, 2011","55","13","Some NYC snowplows to get GPS after controversy from recent snowstorm http://on.cnn.com/fISfmQ","","","","","1"
"","CNN Breaking News","Jan 6, 2011","32","8","Conviction of Howard K. Stern, lawyer-boyfriend of #AnnaNicoleSmith, is tossed http://on.cnn.com/gUqBdw","","","","","1"
"","CNN Breaking News","Jan 6, 2011","27","17","Toyota awarded $2.6 million in case against 'whistle-blower' http://on.cnn.com/fCcgjW","","","","","1"
"","CNN Breaking News","Jan 7, 2011","422","48","London terror threat level raised to ""severe,"" British security source says http://on.cnn.com/ekEcgZ","","","","","1"
"","CNN Breaking News","Jan 6, 2011","86","10","Washington state couple claim half of $380 million #MegaMillions jackpot http://on.cnn.com/hJDFub","","","","","1"
"","CNN Breaking News","Jan 6, 2011","55","13","Some NYC snowplows to get GPS after controversy from recent snowstorm http://on.cnn.com/fISfmQ","","","","","1"
"","CNN Breaking News","Jan 6, 2011","32","8","Conviction of Howard K. Stern, lawyer-boyfriend of #AnnaNicoleSmith, is tossed http://on.cnn.com/gUqBdw","","","","","1"
"","CNN Breaking News","Jan 6, 2011","27","17","Toyota awarded $2.6 million in case against 'whistle-blower' http://on.cnn.com/fCcgjW","","","","","1"
"","CNN Breaking News","Jan 6, 2011","193","17","Pentagon says it will cut $78 billion and reduce size of Army, Marine Corps http://on.cnn.com/hheBzn","","","","","1"
"","CNN Breaking News","Jan 6, 2011","140","11","Stanford quarterback Andrew Luck says he will not enter the NFL draft http://on.cnn.com/ghfN0p","","","","","1"
"","CNN Breaking News","Jan 6, 2011","49","10","One person hurt when device ""flashes"" fire at Jeffrey Bldg. in Annapolis, MD. http://on.cnn.com/i9Xky6","","","","","1"
"","CNN Breaking News","Jan 6, 2011","81","5","Police investigating devices found at #Maryland state office buildings. http://on.cnn.com/freDYZ","","","","","1"
"","CNN Breaking News","Jan 6, 2011","26","9","#Iran officials dispute report of American arrested for spying. http://on.cnn.com/g8E7cO","","","","","1"
"","CNN Breaking News","Jan 6, 2011","25","6","Judge sets aside convictions in #AnnaNicoleSmith case. http://on.cnn.com/fAz3H7","","","","","1"
"","CNN Breaking News","Jan 6, 2011","160","22","Women raped in mass attack in #Congo, humanitarian group says. http://on.cnn.com/e6MEBc","","","","","1"
"","CNN Breaking News","Jan 6, 2011","56","7","Former Commerce Secretary William Daley to be new White House chief of staff http://on.cnn.com/e8GIhU","","","","","1"
"","CNN Breaking News","Jan 6, 2011","60","10","House lawmakers read U.S. Constitution. Live: http://on.cnn.com/cnndcl2","","","","","1"
"","CNN Breaking News","Jan 6, 2011","112","17","Report: Battery plant poisons hundreds of children in #China. http://on.cnn.com/h5LjMb","","","","","1"
"","CNN Breaking News","Jan 6, 2011","100","7","Military official says U.S. to send 1,400 more #Marines
to #Afghanistan. http://on.cnn.com/gruBkR","","https://abs.twimg.com/hashflags/Marines_Sept_2020/Marines_Sept_2020.png","https://abs.twimg.com/hashflags/Marines_Sept_2020/Marines_Sept_2020.png","https://twitter.com/hashtag/Marines?src=hashtag_click","1"
"","CNN Breaking News","Jan 6, 2011","59","10","Reports: #Iran arrests American woman accused of spying. http://on.cnn.com/g8E7cO","","","","","1"
"","CNN Breaking News","Jan 6, 2011","96","16","FAA to investigate cockpit coffee spill that led to transmission of ""hijack"" alert http://on.cnn.com/gVaNwP","","","","","1"
"","CNN Breaking News","Jan 6, 2011","185","14","Asst. principal shot by student at Omaha high school has died, police say http://on.cnn.com/e3OiZq","","","","","1"
"","CNN Breaking News","Jan 6, 2011","68","9","Police chief of Rainier, Oregon, killed in struggle with car audio theft suspect http://on.cnn.com/i4T5vg","","","","","1"
"","CNN Breaking News","Jan 6, 2011","98","17","Passengers foil attempted hijacking, Turkish media report http://on.cnn.com/efQzXw","","","","","1"
"","CNN Breaking News","Jan 6, 2011","40","20","2 days before body found, ex-Pentagon official seen disheveled in D.C. http://on.cnn.com/fUq7dH","","","","","1"
"","CNN Breaking News","Jan 5, 2011","671","66","Study linking #autism to vaccines a ""fraud,"" medical journal BMJ reports http://on.cnn.com/hJiZpB","","","","","1"
"","CNN Breaking News","Jan 5, 2011","36","15","U.S. may pull ambassador to Libya after #WikiLeaks cables complicate relations http://on.cnn.com/eVST8q","","","","","1"
"","CNN Breaking News","Jan 5, 2011","52","8","Man who held hostages at Arizona restaurant in custody, witness tells CNN http://on.cnn.com/hZnhyV","","","","","1"
"","CNN Breaking News","Jan 5, 2011","145","11","Principal, asst. principal shot by student at Omaha, Nebraska, high school, police say http://on.cnn.com/e3OiZq","","","","","1"
"","CNN Breaking News","Jan 5, 2011","120","4","Student suspected of shooting 2 at high school found dead, Omaha, Neb. police say http://on.cnn.com/e3OiZq","","","","","1"
"","CNN Breaking News","Jan 5, 2011","112","9","Hostages held at restaurant near mall in Chandler, Arizona, police say http://on.cnn.com/hZnhyV","","","","","1"
"","CNN Breaking News","Jan 5, 2011","130","6","Shots fired at a shopping mall in Chandler, Arizona, authorities say http://on.cnn.com/hZnhyV","","","","","1"
"","CNN Breaking News","Jan 5, 2011","92","5","#Ohio Republican John #Boehner elected U.S. House speaker. http://on.cnn.com/dSX7Le","","","","","1"
"","CNN Breaking News","Jan 5, 2011","109","16","#Austria to exhume possible Nazi-era mass grave. http://on.cnn.com/eFqoA4","","","","","1"
"","CNN Breaking News","Jan 5, 2011","151","4","#Michigan fires head football coach Rich #Rodriguez. http://on.cnn.com/fAwX21","","","","","1"
"","CNN Breaking News","Jan 5, 2011","42","9","Suspect arrested in killing of father outside day-care center. http://on.cnn.com/efTJ30","","","","","1"
"","CNN Breaking News","Jan 5, 2011","18","4","New #Congress convenes with ""tough decisions"" on tap. http://on.cnn.com/dSX7Le","","","","","1"
"","CNN Breaking News","Jan 5, 2011","121","12","#RobertGibbs leaving job as White House press spokesman. http://on.cnn.com/gxhGdY","","","","","1"
"","CNN Breaking News","Jan 5, 2011","85","9","Singer #GerryRafferty has died, his agent says. http://on.cnn.com/giZHF0","","","","","1"
"","CNN Breaking News","Jan 5, 2011","689","47","Two tickets, one sold in Idaho and another in Wash., match all six numbers in $355 million Mega Millions jackpot http://on.cnn.com/hxBb8U","","","","","1"
"","CNN Breaking News","Jan 5, 2011","79","9","USGS: Preliminary 5.4-magnitude #earthquake jolts southern #Iran. http://on.cnn.com/elDMPQ","","","","","1"
"","CNN Breaking News","Jan 5, 2011","300","17","Officials: #MontelWilliams issued citation -- possession of drug
paraphernalia. http://on.cnn.com/gAIgDB","","","","","1"
"","CNN Breaking News","Jan 4, 2011","80","9","Person with gun prompts lockdown at University of #NewMexico hospital. http://on.cnn.com/h52PEg","","","","","1"
"","CNN Breaking News","Jan 4, 2011","167","19","Son of the former shah of #Iran commits suicide. http://on.cnn.com/f4z3Dm","","","","","1"
"","CNN Breaking News","Jan 4, 2011","233","18","Court frees innocent man jailed in #Texas since 1979. http://on.cnn.com/ePRRyV","","","","","1"
